RelativePath	ProcCount	Procs
Reports/RBI Report/AnnualInfReportForm61A.aspx	8	pr_bw_addtoquesftreport;pr_bw_getprocessstatus;pr_x_r_getannualinf_f61acons;pr_x_r_getannualinf_f61aconsv1;pr_x_r_getannualinf_f61aconsv2;pr_x_r_getannualinf_f61aconsv3;pr_x_r_getannualinf_f61aconsv4;pr_x_r_getannualinf_f61aconsv5
Reports/RBI Report/AnnualInfReportForm61A_SFT016.aspx	5	pr_bw_addtoquesft016excelexport;pr_bw_getprocessstatus;pr_rp_getsft016accheadlist;pr_rp_sft016excludeaccountheadsave;pr_x_r_getannualinf_f61aconsv4_temp_dt
Reports/RBI Report/CIBIL.aspx	13	pr_bw_addtoquecibil;pr_bw_addtoquecibilexcelexport;pr_bw_getprocessstatus;pr_x_r_cibilaccountsave;pr_x_r_cibilgetagencymaster;pr_x_r_cibilgetagencysegmentdata;pr_x_r_cibilgeterrorlogdata;pr_x_r_cibilgeterrorlogdatadetails;pr_x_r_cibilgetexceldetailsbranchwise;pr_x_r_cibilgetexceldetailsconsilidate;pr_x_r_cibiloutput;pr_x_r_cibilsegmentdata;pr_x_r_cibilsegmentdatasave
Reports/RBI Report/CIBIL_AgencySegment.aspx	4	pr_x_r_cibilagencymastersave;pr_x_r_cibilagencysegmentsave;pr_x_r_cibilgetagencymaster;pr_x_r_cibilgetagencysegmentdata
Reports/RBI Report/CIBIL_JLGMicroFin.aspx	1	pr_x_r_cibil_jlg_cons
Reports/RBI Report/CIBIL_ProductConfiguration.aspx	4	pr_x_r_cibilgetaccounthead;pr_x_r_cibilgetproductconfig;pr_x_r_cibilproductconfigdelete;pr_x_r_cibilproductconfigsave
Reports/RBI Report/ConsolidateReport.aspx	5	pr_g_getconsbranches;pr_x_r_getmatproofadvcons;pr_x_r_getmatproofdepocons;pr_x_r_gettopxdepositorscons;pr_x_r_gettopxloanscons
Reports/RBI Report/RBIDataFilterView.aspx	2	pr_databankdates;pr_rp_rbidatafilterview
Reports/RBI Report/RBIReport.aspx	22	pr_b_r_getbranchdetails;pr_g_checkisfinalreport;pr_g_checkreportexist;pr_rp_boardofdirectorsreviews;pr_rp_employeescount;pr_rp_getsqbranchname;pr_rp_valueofcrarsurplus;pr_rp_valueofshares;pr_st_statement7collatraldetails;pr_st_statement7cons;pr_st_statement8cons;pr_x_r_fortnightcallmoney;pr_x_r_getadvsharesanddebentures;pr_x_r_getloantodirdetails;pr_x_r_getloantodirdetailscons;pr_x_r_getnotesavg;pr_x_r_getoss6report;pr_x_r_getoss6reportcons;pr_x_r_getoss7report;pr_x_r_getoss8report;pr_x_r_getqloantodir;pr_x_r_getqloantodircons
Reports/RBI Report/rp_DatabankDiagnose.aspx	8	pr_bw_addtoquedatabank;pr_bw_getprocessstatus;pr_databank_check_adv;pr_databank_check_coa;pr_databank_check_depo;pr_databank_check_misc;pr_databankscheduler;pr_getschedularstatus
Reports/RBI Report/rp_DiagnosedDifferencePopUp.aspx	4	pr_databank_check_advv1;pr_databank_check_coav1;pr_databank_check_coav2;pr_databank_check_depov1
Reports/RBI Report/rp_GroupBorrowerReport.aspx	2	pr_rp_getgroupborrowerrpt;pr_rp_xbrl_oss4_partc
Reports/RBI Report/rp_RBIConfiguration.aspx	9	pr_rp_createreporttreev1;pr_rp_errorlog;pr_rp_getchangelog;pr_rp_r_getutilityoutput;pr_rp_reportitem;pr_rp_savechangelog;pr_rp_utilityreportbasetype;pr_rp_utilityreportlist;pr_rp_utilityreporttypelist
Reports/RBI Report/rp_RBIConfigurationLog.aspx	1	pr_rp_getchangelog
Reports/RBI Report/rp_RBIOSSIntegrityData.aspx	3	pr_g_getconsbranches;pr_rp_getrbiossintegritydata;pr_rp_getrbiossintegrityreportdata
Reports/RBI Report/rp_RBIOSSIntegrityDataExecutor.aspx	1	pr_rp_getrbiossintegritydata
Reports/RBI Report/rp_RBIUnbindedCOA.aspx	1	pr_rp_unbindedlist
Reports/RBI Report/rp_TargetMaster.aspx	2	pr_rp_targetdisplay;pr_rp_targetdisplayv3
Reports/RBI Report/rp_VariousRatios.aspx	4	pr_g_checkisfinalreport;pr_g_checkreportexist;pr_rp_finratiocons;pr_rp_finratiomulticons
Reports/Reconciliation/AgeAnalysisInterBankRec.aspx	4	pr_re_ageanalysisinterbankrec;pr_re_getaccountnumberwithbalanceamount;pr_re_getbankname;pr_x_getservicebranch
Reports/Reconciliation/OutPutTypeReport.aspx	3	pr_re_getaccountnumberwithbalanceamount;pr_re_getbankname;pr_re_getoutputtypereport
Reports/Reconciliation/re_FWAllUnPassTransactionReport.aspx	1	pr_re_fwallunpasstransaction
Reports/Reconciliation/re_FWAtmReports.aspx	2	pr_re_fwgetatmentityformat;pr_re_fwgetatmrpt
Reports/Reconciliation/re_FWCbsMtiMapping.aspx	1	pr_re_fwgetcbsmtimapping
Reports/Reconciliation/re_FWDailyReconciliationReport.aspx	2	pr_re_fwgetdailyfilesummary;pr_re_fwgetdailyreconciliationreport
Reports/Reconciliation/re_FwDayBatchReport.aspx	3	pr_re_fwgetbatchcycle;pr_re_fwgettextfiledata;pr_re_fwledgerreportlist
Reports/Reconciliation/re_FWDisputeTransactionReport.aspx	2	pr_re_fwdisputetransactionreport;pr_re_fwgetautorecondatewisestatus
Reports/Reconciliation/re_FWDSRFileReport.aspx	1	pr_re_fwgetdsrfilereport
Reports/Reconciliation/re_FWDSRSummaryReport.aspx	1	pr_re_fwdsrsummarydata
Reports/Reconciliation/re_FWFilterReconData.aspx	6	pr_re_fwgetaccountformat;pr_re_fwgetfiltercombodata;pr_re_fwgetfiltercriteria;pr_re_fwgetfilterrecondata;pr_re_sb_fwgetaccount;pr_x_getservicebranch
Reports/Reconciliation/re_FWForceReconcileTransactionReport.aspx	2	pr_re_fwforcereconreport;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWGetSettlementCommissionReport.aspx	1	pr_re_fwgetsettlementcommissionreport
Reports/Reconciliation/re_FWImportSettlementReport.aspx	4	pr_re_fwgetaccountformat;pr_re_fwgetsettlefiledata;pr_re_fwsettlementlistreport;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWLedgerReport.aspx	5	pr_re_fwgetaccountformat;pr_re_fwgettextfiledata;pr_re_fwledgerreport;pr_re_fwledgerreportlist;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWNPCI_CBS_EntryStatusReport.aspx	4	pr_re_fwgetatmentityformat;pr_re_fwgetatmreportsummarydata;pr_re_fwgetatmrpt;pr_re_fwgetatmrptv1
Reports/Reconciliation/re_FWNPCI_CBS_StatusReport.aspx	4	pr_re_fwgetatmentityformat;pr_re_fwgetatmrpt;pr_re_fwgetatmrptv1;pr_re_fwgetnpci_cbsstatusrpt
Reports/Reconciliation/re_FWReconcileTransactionPopUp.aspx	1	pr_re_fwgettransactiondetail
Reports/Reconciliation/re_FWReconcileTransactionReport.aspx	3	pr_re_fwgetaccountformat;pr_re_fwtransactionreconcile;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWReconciliationDashboard.aspx	1	pr_re_fwreconciliationdashboard
Reports/Reconciliation/re_FWReconSummaryReport.aspx	1	pr_re_getreconsummaryreport
Reports/Reconciliation/re_FWSettlementAccountLedgerReport.aspx	2	pr_re_fwsettlementaccountledgerreport;pr_re_fwsettlementaccountsummaryreport
Reports/Reconciliation/re_FWSettlementReport.aspx	4	pr_re_fwgetaccountformat;pr_re_fwgetsettlefiledata;pr_re_fwsettlementreportlist;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWSettlementSummaryComparisionReport.aspx	4	pr_re_fwgetbatchcycle;pr_re_fwsettlementsummrycbs;pr_re_fwsettlementsummrycomp;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWSettlementSummaryReport.aspx	3	pr_re_fwgetbatchcycle;pr_re_fwsettlementsummary;pr_re_sb_fwgetaccount
Reports/Reconciliation/re_FWTransactionDSRPassUnpassReport.aspx	2	pr_re_fwgetdsrtransactiondata;pr_re_fwgetdsrtransactionreport
Reports/Reconciliation/re_FWTransactionPassReport.aspx	1	pr_re_fwgettransdatapassreport
Reports/Reconciliation/re_FWTransactionPassReportDaily.aspx	3	pr_re_fwgettransdatapassdailyreport;pr_re_fwgettransdatapassunpassdailyreport;pr_x_getservicebranch
Reports/Reconciliation/re_FWTransactionPassReportMonthly.aspx	3	pr_re_fwgettransdatapassmonthlyreport;pr_re_fwgettransdatapassunpassmonthlyreport;pr_x_getservicebranch
Reports/Reconciliation/re_FWTrustBankSettelmentSummaryReport.aspx	1	pr_re_fwsettlementsummrycbs
Reports/Reconciliation/re_FWUnReconcileTransactionReport.aspx	4	pr_re_fwgetaccountformat;pr_re_fwtransactionunreconcile;pr_re_sb_fwgetaccount;pr_x_getservicebranch
Reports/Reconciliation/re_LedgerReport.aspx	3	pr_re_getaccountnumberwithbalanceamount;pr_re_getbankname;pr_re_getledgerreportdata
Reports/Reconciliation/re_OutPutTypeSummaryReport.aspx	5	pr_re_getaccountnumberwithbalanceamount;pr_re_getbankname;pr_re_getledgeropeningbalance;pr_re_getoutputtypesummary;pr_re_getoutputtypesummaryv1
Reports/Reconciliation/re_ProcessTypeReport.aspx	6	pr_re_getaccountnumberwithbalanceamount;pr_re_getbankname;pr_re_getprocesstypereportdata;pr_re_getreconcilecrdrdata;pr_re_getreconcilemanytomanycrdrdata;pr_re_getreconciliationdate
Reports/Reconciliation/re_UnRecInterBankAdjConsReport.aspx	3	pr_re_getaccountnumberwithbalanceamount;pr_re_getbankname;pr_re_getunrecinterbankadjcons
Reports/Reconciliation/re_UnRecInterBrAdjEntrReport.aspx	1	pr_re_getunrecinterbradjcons
Reports/RetailBanking/206ABCCAReport.aspx	2	pr_x_r_get206abcca;pr_x_r_getnonoprpan
Reports/RetailBanking/ABCDReport.aspx	3	pr_g_getconsbranches;pr_g_getpacsdetails;pr_x_getabcdreportdetails
Reports/RetailBanking/AccOpenCloseRegister.aspx	3	pr_g_getconsbranches;pr_x_r_accountopenclosereg;pr_x_r_getagentinfo
Reports/RetailBanking/AccountBalancingReport.aspx	9	pr_b_accountbalancing;pr_b_accountbalancingcons;pr_g_getconsbranches;pr_x_getaccheadandagentwise;pr_x_getpigmyaccountdetails;pr_x_r_calculateglbalancefordormannt;pr_x_r_dormantaccountbalancingcons;pr_x_r_getagentinfo;pr_x_r_getcustomernamebychartofaccount
Reports/RetailBanking/AccountClosingCertificate.aspx	1	pr_c_r_getdepositaccclose
Reports/RetailBanking/AccountOpenCloseSummary.aspx	2	pr_g_getconsbranches;pr_x_accopenclosesummarycons
Reports/RetailBanking/AccountStatement.aspx	22	pr_b_getchargesamount;pr_g_getconsbranches;pr_saveaccstatementlog;pr_x_chargesposting_ho;pr_x_chargesposting_trf;pr_x_duplicateservicecharges;pr_x_genledgerviewlog;pr_x_getaccountnumber;pr_x_getjointname;pr_x_getloanaccountdetails;pr_x_getloanaccountdetailsv1;pr_x_getservicecharges;pr_x_r_accstmntcustodetails;pr_x_r_ddmonthlyaccstmnt;pr_x_r_getclientaddress;pr_x_r_getflexiaccountdetails;pr_x_r_getflexiaccountno;pr_x_r_getintloanaccstatement;pr_x_r_getotherreceivable;pr_x_r_getunappliedstatement;pr_x_r_ledger;pr_x_saveemailaccstmreq
Reports/RetailBanking/AllUnpassedReports.aspx	86	pr_b_r_getunauthiwreturncontra;pr_c_r_pacsunpassedreport;pr_c_r_unpasssecuritydetails;pr_imps_r_getunauthimpsrequest;pr_k_r_getunpassbgaccount;pr_k_r_getunpassbgaccountrenewal;pr_k_r_getunpassbgclose;pr_k_r_getunpassbgissue;pr_k_r_getunpasslockeraccchange;pr_k_r_getunpasslockerrental;pr_k_r_getunpasssmsregistration;pr_sh_r_unauthsharedata;pr_x_r_getcheckclearingtransaction;pr_x_r_getunauthlockerreturn;pr_x_r_getunauthspecialinstruction;pr_x_r_getunpassdailysettlement;pr_x_r_getunpassdisputeatmtrans;pr_x_r_getunpassedreportglobalclient;pr_x_r_getunpassgoldloanren;pr_x_r_getunpassholdingamount;pr_x_r_unauthcalldepositacc;pr_x_r_unauthchrrevtran;pr_x_r_unauthclientrekyc;pr_x_r_unauthddcancel;pr_x_r_unauthdeafaccentry;pr_x_r_unauthfdlnsettlement;pr_x_r_unauthfdrtgsprocess;pr_x_r_unauthlncccreccharge;pr_x_r_unpassaccount;pr_x_r_unpassaccountclientupdate;pr_x_r_unpassagclnacccls;pr_x_r_unpassanywheretransactionbatch;pr_x_r_unpassatmrequest;pr_x_r_unpassbatch;pr_x_r_unpasscardrequest;pr_x_r_unpasscashbatch;pr_x_r_unpasscashiertransaction;pr_x_r_unpasscashremittanceorderdetails;pr_x_r_unpassccaddlimit;pr_x_r_unpasschequebookrequest;pr_x_r_unpasschequeissuetransaction;pr_x_r_unpasschqrevstoppay;pr_x_r_unpasschqstoppayment;pr_x_r_unpassclearingtransaction;pr_x_r_unpassdividendtransaction;pr_x_r_unpassdormantreport;pr_x_r_unpassecstrans;pr_x_r_unpassedccodenhancementreport;pr_x_r_unpassedccrenewalaccountsreport;pr_x_r_unpassedloanenhancementreport;pr_x_r_unpassedpigmyaccountclosingreport;pr_x_r_unpassedrdaccountclosingreport;pr_x_r_unpassedsavingaccounttransaction;pr_x_r_unpassfdpayablecashpayment;pr_x_r_unpassfdrenewaltransaction;pr_x_r_unpassfdrtransaction;pr_x_r_unpassibttransaction;pr_x_r_unpassinvestment;pr_x_r_unpassinwardclearinglottransaction;pr_x_r_unpassinwardreturntransaction;pr_x_r_unpasslnpredisbchargesdetails;pr_x_r_unpassloandisbursment;pr_x_r_unpasslockerissuetransaction;pr_x_r_unpasslockervisitent;pr_x_r_unpassmergeclientreport;pr_x_r_unpassnpacalclockdetails;pr_x_r_unpassnpcialldispute;pr_x_r_unpasspacsmanualorautorecovery;pr_x_r_unpasspigmyclientaccpartial;pr_x_r_unpasspigmytransaction;pr_x_r_unpassposecomntslsettl;pr_x_r_unpassrtgsneftoutwardtransaction;pr_x_r_unpassrtgspaymentbatchreport;pr_x_r_unpassrtgsreturnandcashremreceipt;pr_x_r_unpassschemeapyorpmjjbyorpmsby;pr_x_r_unpasssharesapplication;pr_x_r_unpasssignatureimage;pr_x_r_unpassstandinginstructionschedule;pr_x_r_unpassstatusmodacc;pr_x_r_unpassstockdetails;pr_x_r_unpasstdscashrevtransaction;pr_x_r_unpasstdsexceptioninfo;pr_x_r_unpasstdsreversalprovision;pr_x_r_unpasstransaction;pr_x_unpassedsicancel;pr_x_unpassedsitransctions
Reports/RetailBanking/ATMAccMismatchTran.aspx	1	pr_x_r_atmaccmismatchtran
Reports/RetailBanking/ATMDisputeReport.aspx	1	pr_x_r_atmdisputereport
Reports/RetailBanking/ATMReports.aspx	3	pr_atm_r_gettran;pr_x_getatmrequestreport;pr_x_r_atmcarddetailsreport
Reports/RetailBanking/b_AccStatementPrintDialog.aspx	3	pr_b_getaccstatementprinting;pr_b_getallbranchclient;pr_g_getclientdetail
Reports/RetailBanking/b_BankVariableDet.aspx	1	pr_b_getbankvariabledetail
Reports/RetailBanking/BalanceCertificate.aspx	2	pr_x_getglobalclient;pr_x_r_balancecertificate
Reports/RetailBanking/BookBalanceCertificateReport.aspx	5	pr_g_getconsbranches;pr_rp_getsqbranchname;pr_x_getbookbalancecertificate;pr_x_getbookbalancecertificatecons;pr_x_getbookbalatsetting
Reports/RetailBanking/BranchReconciliationSummary.aspx	2	pr_x_r_getreconciliationdetails;pr_x_r_getreconciliationsummary
Reports/RetailBanking/c_LoanAbstractReport.aspx	2	pr_c_getabstractloandetails;pr_g_getconsbranches
Reports/RetailBanking/CashLimitDetails.aspx	2	pr_g_getconsbranches;pr_x_r_getcashlimitdetailscons
Reports/RetailBanking/CashPosition.aspx	1	pr_b_getcashposition
Reports/RetailBanking/CashRemittanceReport.aspx	1	pr_x_r_getcashremittanceorder
Reports/RetailBanking/CashTDSReport.aspx	2	pr_g_getconsbranches;pr_x_r_gettdsoncashdetails
Reports/RetailBanking/ChargesRecReport.aspx	2	pr_g_getconsbranches;pr_x_r_getrecoveredcharges
Reports/RetailBanking/ChargesRecRpt.aspx	1	pr_x_r_getchargesrec
Reports/RetailBanking/ChargesReport.aspx	3	pr_x_r_atmchargesreport;pr_x_r_getchargestypereport;pr_x_r_pigmytoloanchargesreport
Reports/RetailBanking/ClientAccountInfo.aspx	2	pr_x_getglobalclient;pr_x_r_getclientfdloandetailinfo
Reports/RetailBanking/ClientModLog.aspx	2	pr_b_clientmodlog;pr_x_getglobalclient
Reports/RetailBanking/ClientWithTerrorist.aspx	1	pr_x_r_getclientmatchtererrorist
Reports/RetailBanking/ComparativeChartReport.aspx	1	pr_x_r_getcompprogress
Reports/RetailBanking/CounterfeitNotesReceipt.aspx	5	pr_g_getconsbranches;pr_x_counterfeitbanknote;pr_x_getcounterfeitcons;pr_x_getcounterfeitreceipt;pr_x_r_getccr_xmlfile
Reports/RetailBanking/CTR.aspx	10	pr_bw_addtoquectrntrtemplate;pr_bw_getprocessstatusctrntr;pr_x_r_ctraccountsave;pr_x_r_ctrtemplate;pr_x_r_ctrtemplatecons;pr_x_r_getctrdatafileconsjson;pr_x_r_getctrdatafileconsv1;pr_x_r_getctrhistory;pr_x_r_getntrdatafileconsjson;pr_x_r_getntrdatafileconsv1
Reports/RetailBanking/CTR_V1.aspx	4	pr_x_r_ctrtemplate;pr_x_r_ctrtemplatecons;pr_x_r_getctrdatafileconsv1;pr_x_r_getntrdatafilecons
Reports/RetailBanking/CustAccInfoPrint.aspx	7	pr_g_getconsbranches;pr_g_getcustomerinfotoprint;pr_g_getdailydepagentinfotoprint;pr_g_getdepaccinfotoprint;pr_g_getloanccaccinfotoprint;pr_g_getrecacccustdet;pr_x_getglobalclient
Reports/RetailBanking/DataComareReports.aspx	2	pr_g_getconsbranches;pr_x_r_getadvdepdatavar
Reports/RetailBanking/DayWiseInterestProduct.aspx	1	pr_x_r_getdaywiseintproduct
Reports/RetailBanking/DemandCollection.aspx	1	pr_x_r_getdemandcollectionv1cons
Reports/RetailBanking/DemandCollectionBalanceDCCYearly.aspx	1	pr_x_r_demandcollectionbalancedccyearly
Reports/RetailBanking/DemandGenerationReport.aspx	2	pr_g_getconsbranches;pr_x_r_demandgenerationreport
Reports/RetailBanking/DepAdvInterestLog.aspx	3	pr_g_getconsbranches;pr_x_r_getfdrdintlog;pr_x_r_getlnccintlog
Reports/RetailBanking/DepAdvQtrAnnex.aspx	2	pr_g_getconsbranches;pr_x_r_getdepadvqtrannex
Reports/RetailBanking/DepositRatePeriodWise.aspx	3	pr_g_getconsbranches;pr_x_r_depositperiodwisecons;pr_x_r_depositratewisecons
Reports/RetailBanking/DocumentExpiryReport.aspx	2	pr_c_r_getdocexpiryacclist;pr_g_getconsbranches
Reports/RetailBanking/ExceptionalReport.aspx	2	pr_g_getconsbranches;pr_x_r_getexceptionaldatacons
Reports/RetailBanking/ExcessCashReport.aspx	2	pr_g_getconsbranches;pr_x_r_excesscashreport
Reports/RetailBanking/FDMatNotPaidsummary.aspx	2	pr_d_r_fdmatnotpaidbycategory;pr_g_getconsbranches
Reports/RetailBanking/FDRenewalReport.aspx	1	pr_x_r_getfdrenewallog
Reports/RetailBanking/Form60.aspx	5	pr_g_getconsbranches;pr_x_getdetailsformarkingform6061;pr_x_r_getdetailsform60updatereport;pr_x_r_getform60;pr_x_r_getform60_csv
Reports/RetailBanking/FutureIntNotice.aspx	2	pr_g_getconsbranches;pr_x_r_getfutureintnoticedata
Reports/RetailBanking/FutureIntNoticeV1.aspx	2	pr_g_getconsbranches;pr_x_r_getfutureintnoticedatav1
Reports/RetailBanking/GDCCStatements.aspx	17	pr_g_getconsbranches;pr_x_r_atmcardreport;pr_x_r_gdcccashbalancereport;pr_x_r_gdccitcashdeposit;pr_x_r_gdccitreport;pr_x_r_gdccittermdeposit;pr_x_r_gdccmaturitypatern;pr_x_r_gdccmaturitypaterncons;pr_x_r_gdccstatement11;pr_x_r_gdccstatement18a;pr_x_r_gdccstatement18acons;pr_x_r_gdccstatement18b;pr_x_r_gdccstatement18bcons;pr_x_r_gdccstatement18c;pr_x_r_gdccstatement18ccons;pr_x_r_gdccstatement5;pr_x_r_gdccstatement6
Reports/RetailBanking/GeneralLedgerConsolidation.aspx	1	pr_x_r_generalledgerconsv1
Reports/RetailBanking/GeneralLedgerReport.aspx	2	pr_x_r_generalledger;pr_x_r_getaccountheads
Reports/RetailBanking/GoldSecurityReport.aspx	2	pr_c_r_getgoldsecuritydet;pr_g_getconsbranches
Reports/RetailBanking/HOBalance.aspx	3	pr_r_x_positionatglance;pr_x_r_getbranchstatusreport;pr_x_r_gethobalancereport
Reports/RetailBanking/IBTMisTranReport.aspx	1	pr_x_r_ibttranmismatchreport
Reports/RetailBanking/IncomeGSTReport.aspx	3	pr_g_getconsbranches;pr_x_r_getincomegstdata;pr_x_r_getincomegstdataclient
Reports/RetailBanking/InterestCalcLogReport.aspx	1	pr_x_lnccintcalcverification
Reports/RetailBanking/IntPaidPayRecdRecReport.aspx	2	pr_g_getconsbranches;pr_x_r_getintpaidpayrecdrec
Reports/RetailBanking/IntSubventionReport.aspx	2	pr_g_getconsbranches;pr_x_r_msmesubventiondata
Reports/RetailBanking/JLGReports.aspx	10	pr_b_getagentlist;pr_b_getgroup;pr_b_getmfarea;pr_b_getmfcrofficer;pr_g_getconsbranches;pr_x_r_getjlgagentaccdet;pr_x_r_getjlgagentkotakinsdet;pr_x_r_getjlgagentmonitoringdet;pr_x_r_getjlgagentnpadet;pr_x_r_getjlgagentoddet
Reports/RetailBanking/KeyFactStatement.aspx	1	pr_x_r_getkeyfactstatementdet
Reports/RetailBanking/KycComplianceReport.aspx	5	pr_g_getconsbranches;pr_x_r_getaadhardetails;pr_x_r_getkyccompliance;pr_x_r_getpandetails;pr_x_r_kycreviewpendingdetailscons
Reports/RetailBanking/LedgerViewLogReport.aspx	2	pr_g_getconsbranches;pr_x_r_getledgerviewlogdet
Reports/RetailBanking/LegalActionTakenReport.aspx	2	pr_g_getconsbranches;pr_hd_r_legalactiontakencons
Reports/RetailBanking/LiabilityVerification.aspx	4	pr_x_getglobalclient;pr_x_r_liabilityverificationreport;pr_x_r_loanfactsheetreport;pr_x_r_loansactionreport
Reports/RetailBanking/LNAccExceedingLTVRatioReport.aspx	1	pr_al_getgoldltv
Reports/RetailBanking/LNCCRecoveryReport.aspx	4	pr_c_r_loanrecgetunrenewccod;pr_g_getconsbranches;pr_x_r_loanrecgetnpamovement;pr_x_r_loanrecgetodsumbybrcoa
Reports/RetailBanking/LNPostDatedChqReport.aspx	1	pr_x_r_lnpostdatedchq
Reports/RetailBanking/LoanAccChargeNotedReport.aspx	1	pr_x_r_getloanaccwithchargenoted
Reports/RetailBanking/LoanAccountStatement.aspx	23	pr_b_getchargesamount;pr_c_getsecinsurance;pr_g_getconsbranches;pr_saveaccstatementlog;pr_x_chargesposting_ho;pr_x_chargesposting_trf;pr_x_duplicateservicecharges;pr_x_genledgerviewlog;pr_x_getaccountnumber;pr_x_getloanaccountdetails;pr_x_getloanaccountdetailsv1;pr_x_getloanaccountdetailsv2;pr_x_getloanaccountdetailsv5;pr_x_getservicecharges;pr_x_r_accstmntcustodetails;pr_x_r_getclientaddress;pr_x_r_getflexiaccountdetails;pr_x_r_getflexiaccountno;pr_x_r_getintloanaccstatement;pr_x_r_getotherreceivable;pr_x_r_ledger;pr_x_r_ledger_loanaccstatement;pr_x_saveemailaccstmreq
Reports/RetailBanking/LoanBalancingReport.aspx	3	pr_g_getconsbranches;pr_x_r_loanbalancing;pr_x_r_loanbalancingcons
Reports/RetailBanking/LoanDepositIntSlab.aspx	2	pr_c_r_getloanondepositintslab;pr_g_getconsbranches
Reports/RetailBanking/LoanInsuranceReport.aspx	2	pr_g_getconsbranches;pr_x_getloaninsurancedetails
Reports/RetailBanking/LoanInterestCalculationDataChecking.aspx	3	pr_c_getloanccfdintcalcdata;pr_c_npastatusandrecovery;pr_g_getconsbranches
Reports/RetailBanking/LoanOstODReport.aspx	6	pr_b_getloanostodhead;pr_g_getconsbranches;pr_g_getpacsdetails;pr_x_r_getlnadvmonthlystmt;pr_x_r_getlnadvodclassification;pr_x_r_getlnadvsandisbostsummary
Reports/RetailBanking/LoanReport.aspx	6	pr_d_r_tds26qforperiodreports;pr_g_getconsbranches;pr_x_duplicateservicecharges;pr_x_getglobalclient;pr_x_r_gettdsdeductionreport;pr_x_r_loansanctionauthorityreport
Reports/RetailBanking/MinorTurnMajorLetter.aspx	1	pr_x_r_getminorturnmajorletter
Reports/RetailBanking/MMSInwOutTranReport.aspx	2	pr_g_getconsbranches;pr_x_r_mmsinwouttranreport
Reports/RetailBanking/MstClsAdv.aspx	2	pr_g_getconsbranches;pr_x_r_mstclsadv
Reports/RetailBanking/NetWorthReport.aspx	3	pr_b_networthrptcoamap;pr_g_getconsbranches;pr_x_r_networthreport
Reports/RetailBanking/NODCStatement.aspx	2	pr_g_getconsbranches;pr_x_r_nodcstatement
Reports/RetailBanking/NonOperationAccPostReport.aspx	2	pr_g_getconsbranches;pr_x_r_nonoperationaccpostreport
Reports/RetailBanking/NRLMReports.aspx	1	pr_x_getnrlmdata
Reports/RetailBanking/ODCustRptRtdDate.aspx	1	pr_x_r_odcustrptrtddate
Reports/RetailBanking/PacsAccStatement.aspx	3	pr_g_getconsbranches;pr_g_getpacsaccstmtpacs;pr_x_r_pacsaccstatement
Reports/RetailBanking/PigmyAccReceipt.aspx	2	pr_b_r_getpigmycertdet;pr_g_getconsbranches
Reports/RetailBanking/PoliceCaseReports.aspx	1	pr_lg_r_policecasereports
Reports/RetailBanking/PolicyReport.aspx	6	pr_c_r_getinsuranceduedatedairy;pr_c_r_getinsuranceduedateover;pr_c_r_getinsuranceragister;pr_c_r_getsecinsurancedetails;pr_g_getconsbranches;pr_x_duplicateservicecharges
Reports/RetailBanking/PreDisbInfoReport.aspx	2	pr_g_getconsbranches;pr_x_r_predisbinforeport
Reports/RetailBanking/PrioritySectorAndWeakerSectionReport.aspx	3	pr_c_r_prioritysectorandweakersection;pr_x_r_calldepositaccounts;pr_x_r_prioritysectorandweakersectionsummary
Reports/RetailBanking/ProjectionReport.aspx	4	pr_x_r_projectioncalculate;pr_x_r_projectiondeposit;pr_x_r_projectioninvestment;pr_x_r_projectionloan
Reports/RetailBanking/RDInstReport.aspx	2	pr_g_getconsbranches;pr_x_r_getrdinstdata
Reports/RetailBanking/ReducingLimitReport.aspx	1	pr_x_r_getreducinglimit
